Sheet A Row Index,Sheet B Row Index
232,34,2,2022-08-23 00:00:00,151,22,5,2018-06-22 00:00:00
233,34,3,2022-08-24 00:00:00,152,22,6,2018-06-23 00:00:00
234,34,4,2022-08-25 00:00:00,154,23,1,2018-06-25 00:00:00
235,34,5,2022-08-26 00:00:00,155,23,2,2018-06-26 00:00:00
236,34,6,2022-08-27 00:00:00,156,23,3,2018-06-27 00:00:00
237,35,0,2022-08-28 00:00:00,0,0,0,0
238,35,1,2022-08-29 00:00:00,157,23,4,2018-06-28 00:00:00
239,35,2,2022-08-30 00:00:00,158,23,5,2018-06-29 00:00:00
240,35,3,2022-08-31 00:00:00,159,23,6,2018-06-30 00:00:00
241,35,4,2022-09-01 00:00:00,161,24,1,2018-07-02 00:00:00
242,35,5,2022-09-02 00:00:00,222,32,6,2018-09-01 00:00:00
243,35,6,2022-09-03 00:00:00,224,33,1,2018-09-03 00:00:00
244,36,0,2022-09-04 00:00:00,0,0,0,0
245,36,1,2022-09-05 00:00:00,225,33,2,2018-09-04 00:00:00
246,36,2,2022-09-06 00:00:00,226,33,3,2018-09-05 00:00:00
247,36,3,2022-09-07 00:00:00,227,33,4,2018-09-06 00:00:00
248,36,4,2022-09-08 00:00:00,228,33,5,2018-09-07 00:00:00
249,36,5,2022-09-09 00:00:00,229,33,6,2018-09-08 00:00:00
250,36,6,2022-09-10 00:00:00,231,34,1,2018-09-10 00:00:00
251,37,0,2022-09-11 00:00:00,0,0,0,0
252,37,1,2022-09-12 00:00:00,232,34,2,2018-09-11 00:00:00
253,37,2,2022-09-13 00:00:00,233,34,3,2018-09-12 00:00:00
254,37,3,2022-09-14 00:00:00,234,34,4,2018-09-13 00:00:00
255,37,4,2022-09-15 00:00:00,235,34,5,2018-09-14 00:00:00
256,37,5,2022-09-16 00:00:00,236,34,6,2018-09-15 00:00:00
257,37,6,2022-09-17 00:00:00,238,35,1,2018-09-17 00:00:00
258,38,0,2022-09-18 00:00:00,0,0,0,0
259,38,1,2022-09-19 00:00:00,239,35,2,2018-09-18 00:00:00
260,38,2,2022-09-20 00:00:00,240,35,3,2018-09-19 00:00:00
261,38,3,2022-09-21 00:00:00,241,35,4,2018-09-20 00:00:00
262,38,4,2022-09-22 00:00:00,242,35,5,2018-09-21 00:00:00
263,38,5,2022-09-23 00:00:00,243,35,6,2018-09-22 00:00:00
264,38,6,2022-09-24 00:00:00,245,36,1,2018-09-24 00:00:00
265,39,0,2022-09-25 00:00:00,0,0,0,0
266,39,1,2022-09-26 00:00:00,246,36,2,2018-09-25 00:00:00
267,39,2,2022-09-27 00:00:00,247,36,3,2018-09-26 00:00:00
268,39,3,2022-09-28 00:00:00,248,36,4,2018-09-27 00:00:00
269,39,4,2022-09-29 00:00:00,249,36,5,2018-09-28 00:00:00
